game_id,pair_id,agent,opponent,agent_is_first,result,result_label,moves_agent,moves_total,complexity_total_ns,response_time_mean_ms,response_time_min_ms,response_time_max_ms,available_actions_mean,available_actions_min,available_actions_max,random_seed
571,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,11,22,3544676100,322.2432818181818,64.056,460.4244,7.0,7,7,4168703307075198160
572,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,8,17,1344400,0.16805,0.0908,0.2575,7.0,7,7,23081341311326598
572,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,9,17,3017979600,335.3310666666667,67.1085,477.9558,7.0,7,7,23081341311326598
573,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,3,7,440600,0.14686666666666665,0.0891,0.1825,7.0,7,7,525420018740169686
573,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,4,7,1633922600,408.48065,349.1145,465.6504,7.0,7,7,525420018740169686
574,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,1,win,13,25,2871600,0.2208923076923077,0.1127,0.3517,6.846153846153846,6,7,1893965056019815744
574,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,-1,loss,12,25,5344573700,445.3811416666667,349.8303,553.7349,6.833333333333333,6,7,1893965056019815744
575,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,13,27,3079900,0.2369153846153846,0.0928,0.3396,6.846153846153846,6,7,5848042154926965005
575,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,14,27,5145176700,367.5126214285714,76.6105,491.7634,6.785714285714286,6,7,5848042154926965005
576,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,8,17,1479000,0.184875,0.1029,0.2582,7.0,7,7,7605647226092369552
576,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,9,17,4433068200,492.5631333333333,406.9087,545.7441,7.0,7,7,7605647226092369552
577,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,9,18,1731700,0.19241111111111112,0.1061,0.2851,7.0,7,7,1804713653064088836
577,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,9,18,3480966400,386.7740444444444,74.9519,493.6695,7.0,7,7,1804713653064088836
578,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,6,13,1033500,0.17225,0.0938,0.2373,7.0,7,7,6192439977043135732
578,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,7,13,3010837400,430.1196285714286,245.5546,532.4633,7.0,7,7,6192439977043135732
579,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,10,21,2281100,0.22811,0.1672,0.3233,7.0,7,7,1584834978440436641
579,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,11,21,5334174300,484.9249363636364,352.2806,637.8934,7.0,7,7,1584834978440436641
580,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,16,33,4290600,0.2681625,0.1279,0.3964,6.625,5,7,6104387944977157905
580,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,17,33,7109645200,418.2144235294118,101.6655,508.9888,6.647058823529412,5,7,6104387944977157905
581,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,16,32,4156500,0.25978125,0.132,0.419,6.9375,6,7,2667715755129577040
581,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,16,32,7112978400,444.56115,371.7205,580.647,6.9375,6,7,2667715755129577040
582,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,8,17,1834900,0.2293625,0.1738,0.2946,7.0,7,7,3732376759085886077
582,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,9,17,3910429100,434.49212222222224,353.5542,532.7499,7.0,7,7,3732376759085886077
583,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,9,19,1918800,0.2132,0.1112,0.2843,7.0,7,7,3562361067570323177
583,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,10,19,4455628300,445.56283,302.2392,543.9405,7.0,7,7,3562361067570323177
584,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,9,18,1909800,0.2122,0.1128,0.2987,7.0,7,7,1759942087345873496
584,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,9,18,3910025500,434.4472777777778,256.9682,545.9797,7.0,7,7,1759942087345873496
585,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,5,11,897400,0.17948,0.1225,0.2269,7.0,7,7,4415876489002546614
585,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,6,11,2506861200,417.8102,374.2968,487.2238,7.0,7,7,4415876489002546614
586,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,12,25,2588300,0.21569166666666667,0.0843,0.2976,6.833333333333333,6,7,4768659487386195974
586,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,13,25,5169543400,397.65718461538466,227.4786,465.772,6.846153846153846,6,7,4768659487386195974
587,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,1,win,7,13,1130900,0.16155714285714287,0.1123,0.221,7.0,7,7,763682431187509522
587,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,-1,loss,6,13,2319596600,386.5994333333333,303.1276,456.9638,7.0,7,7,763682431187509522
588,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,4,8,607800,0.15195,0.1122,0.2022,7.0,7,7,6345393232226661443
588,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,4,8,1825371400,456.34285,394.3048,484.9404,7.0,7,7,6345393232226661443
589,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,9,18,1797300,0.1997,0.1337,0.2502,7.0,7,7,2097949074999894643
589,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,9,18,3361526000,373.5028888888889,185.4933,501.828,7.0,7,7,2097949074999894643
590,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,7,14,1399600,0.19994285714285712,0.1452,0.2493,7.0,7,7,3328936954731167479
590,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,7,14,2757652000,393.9502857142857,302.8784,485.8441,7.0,7,7,3328936954731167479
591,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,11,22,2534200,0.2303818181818182,0.1093,0.327,6.909090909090909,6,7,6615782373839320955
591,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,11,22,4898771000,445.3428181818182,338.3545,547.4631,6.818181818181818,6,7,6615782373839320955
592,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,11,22,2271000,0.20645454545454545,0.1136,0.2727,7.0,7,7,199019507896196709
592,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,11,22,4620237200,420.0215636363636,348.264,523.3373,7.0,7,7,199019507896196709
593,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,8,16,1694200,0.211775,0.1237,0.2994,7.0,7,7,1931009848662660495
593,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,8,16,3014685800,376.835725,90.5072,480.6348,7.0,7,7,1931009848662660495
594,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,3,7,458800,0.15293333333333334,0.0874,0.1915,7.0,7,7,2806071451646518205
594,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,4,7,1789498600,447.37465,389.7309,495.5469,7.0,7,7,2806071451646518205
595,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,11,22,2637500,0.23977272727272728,0.1154,0.3321,6.818181818181818,6,7,3470821923315067048
595,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,11,22,4798132900,436.1939,215.9275,526.68,6.818181818181818,6,7,3470821923315067048
596,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,14,28,3701300,0.2643785714285714,0.1123,0.404,6.785714285714286,5,7,7653477607386110447
596,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,14,28,5307269300,379.0906642857143,98.3577,498.7856,6.714285714285714,5,7,7653477607386110447
597,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,6,12,1138200,0.1897,0.1168,0.291,7.0,7,7,1533534177441809460
597,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,6,12,2399937000,399.9895,308.4928,479.7194,7.0,7,7,1533534177441809460
598,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,1,-1,loss,10,20,2158300,0.21583,0.1335,0.4404,7.0,7,7,5229086249352725919
598,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,0,1,win,10,20,4041368000,404.1368,315.2427,482.0301,7.0,7,7,5229086249352725919
599,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,3,7,465600,0.1552,0.1003,0.1891,7.0,7,7,6299817982819248069
599,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,4,7,1775961200,443.9903,396.0058,478.5669,7.0,7,7,6299817982819248069
600,RandomBeater1_vs_MCTS1,RandomBeater1,MCTS1,0,-1,loss,6,13,1002900,0.16715,0.1032,0.2318,7.0,7,7,4029926247957298995
600,RandomBeater1_vs_MCTS1,MCTS1,RandomBeater1,1,1,win,7,13,2829335300,404.19075714285714,351.413,466.8506,7.0,7,7,4029926247957298995
601,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,10,21,2947300,0.29473,0.207,0.3854,7.0,7,7,663555663601102834
601,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,11,21,20195351800,1835.9410727272727,0.2292,2034.2568,7.0,7,7,663555663601102834
602,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,7,15,1704900,0.24355714285714286,0.1078,0.3478,7.0,7,7,4808590010859187391
602,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,8,15,14240589900,1780.0737375,0.154,2054.0748,7.0,7,7,4808590010859187391
603,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,9,18,1969400,0.21882222222222222,0.1066,0.2923,7.0,7,7,2336752959959060097
603,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,9,18,16166891600,1796.3212888888888,0.1778,2044.8021,7.0,7,7,2336752959959060097
604,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,8,16,1886400,0.2358,0.2095,0.2705,7.0,7,7,3105010476536093653
604,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,8,16,14238550300,1779.8187875,0.1474,2053.4515,7.0,7,7,3105010476536093653
605,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,521500,0.17383333333333334,0.0949,0.2141,7.0,7,7,4640631449375224477
605,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6073510300,1518.377575,0.1047,2033.6787,7.0,7,7,4640631449375224477
606,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,5,10,917800,0.18356,0.1263,0.2203,7.0,7,7,8995353692054835336
606,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,5,10,6063813800,1212.76276,0.089,2033.704,7.0,7,7,8995353692054835336
607,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,6,13,1145600,0.19093333333333334,0.0958,0.2473,7.0,7,7,78287472926860144
607,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,7,13,12185602800,1740.8004,0.1236,2046.1043,7.0,7,7,78287472926860144
608,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,14,28,3567700,0.2548357142857143,0.1155,0.3314,6.142857142857143,4,7,2257502717480704754
608,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,14,28,22181391400,1584.3851,0.175,2039.4707,6.071428571428571,4,7,2257502717480704754
609,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,5,10,945000,0.189,0.1049,0.2187,7.0,7,7,6693795464712235731
609,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,5,10,8103480400,1620.69608,0.1119,2044.0724,7.0,7,7,6693795464712235731
610,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,520800,0.1736,0.0936,0.2174,7.0,7,7,8367789219077303959
610,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6074639200,1518.6598,0.1067,2025.4247,7.0,7,7,8367789219077303959
611,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,5,10,1108100,0.22162,0.2091,0.2367,7.0,7,7,3052176885402020206
611,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,5,10,8158478400,1631.69568,0.117,2057.6531,7.0,7,7,3052176885402020206
612,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,5,10,1116500,0.2233,0.2179,0.2323,7.0,7,7,1478949542120980884
612,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,5,10,8137847100,1627.56942,0.1137,2061.4277,7.0,7,7,1478949542120980884
613,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,6,12,1357300,0.22621666666666665,0.2098,0.2487,7.0,7,7,7838668748522309927
613,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,6,12,10153656300,1692.27605,0.1251,2051.4298,7.0,7,7,7838668748522309927
614,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,8,16,1982600,0.247825,0.113,0.312,6.875,6,7,6536565224906160270
614,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,8,16,14198731300,1774.8414125,0.1685,2054.7939,6.75,6,7,6536565224906160270
615,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,5,11,950700,0.19014,0.0944,0.2192,7.0,7,7,1137583959041318963
615,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,6,11,10163997200,1693.9995333333331,0.1085,2060.808,7.0,7,7,1137583959041318963
616,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,1,win,7,13,1398300,0.19975714285714288,0.1084,0.2646,7.0,7,7,3871705272338501112
616,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,-1,loss,6,13,10162237100,1693.7061833333332,1.0498,2062.5792,7.0,7,7,3871705272338501112
617,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,6,12,1313900,0.21898333333333334,0.113,0.2745,7.0,7,7,3789411448502516498
617,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,6,12,10185418500,1697.56975,0.1586,2057.1191,7.0,7,7,3789411448502516498
618,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,10,20,2664600,0.26646,0.1213,0.3725,7.0,7,7,7231552348044401719
618,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,10,20,18282812900,1828.28129,0.2448,2060.24,7.0,7,7,7231552348044401719
619,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,7,15,1632500,0.2332142857142857,0.1337,0.2992,7.0,7,7,3115135573722695663
619,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,8,15,14169275900,1771.1594875,0.1615,2053.7666,7.0,7,7,3115135573722695663
620,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,4,8,774800,0.1937,0.1205,0.2241,7.0,7,7,1749024716354077630
620,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,4,8,6126659800,1531.66495,0.1214,2060.8051,7.0,7,7,1749024716354077630
621,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,11,23,3237900,0.2943545454545455,0.2186,0.3791,6.909090909090909,6,7,1442217331144749815
621,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,12,23,22255325100,1854.610425,0.2327,2056.3684,6.833333333333333,6,7,1442217331144749815
622,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,508200,0.1694,0.0866,0.2173,7.0,7,7,4856055870436365790
622,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6075593800,1518.89845,0.0984,2040.5179,7.0,7,7,4856055870436365790
623,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,516800,0.17226666666666665,0.0936,0.213,7.0,7,7,3934950288600049235
623,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6107120000,1526.78,0.1016,2057.1817,7.0,7,7,3934950288600049235
624,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,8,16,1825600,0.2282,0.1133,0.2873,7.0,7,7,4329861465364664769
624,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,8,16,14133082400,1766.6353,0.158,2039.525,7.0,7,7,4329861465364664769
625,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,533700,0.1779,0.09,0.2251,7.0,7,7,4074308781949385815
625,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6102913100,1525.728275,0.1031,2046.7141,7.0,7,7,4074308781949385815
626,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,7,14,1600700,0.22867142857142858,0.1221,0.2878,7.0,7,7,3033277187661558010
626,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,7,14,12136369100,1733.7670142857144,0.1569,2030.7876,7.0,7,7,3033277187661558010
627,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,543200,0.18106666666666665,0.0879,0.2278,7.0,7,7,6299546517576703247
627,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6084403700,1521.100925,0.1,2051.7687,7.0,7,7,6299546517576703247
628,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,529400,0.17646666666666666,0.0935,0.2266,7.0,7,7,6811279179718543159
628,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6070643100,1517.660775,0.1086,2037.0139,7.0,7,7,6811279179718543159
629,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,4,9,759800,0.18995,0.0989,0.2211,7.0,7,7,1549787287501170418
629,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,5,9,8132285500,1626.4571,0.1127,2063.3864,7.0,7,7,1549787287501170418
630,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,7,14,1350700,0.19295714285714288,0.1056,0.2354,7.0,7,7,7081968090185849822
630,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,7,14,12197372400,1742.4817714285714,0.1475,2053.1223,7.0,7,7,7081968090185849822
631,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,10,21,2170500,0.21705,0.104,0.3199,6.9,6,7,530180490589663323
631,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,11,21,20248927500,1840.811590909091,0.2273,2054.3491,6.818181818181818,6,7,530180490589663323
632,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,6,13,1461200,0.24353333333333335,0.2055,0.273,7.0,7,7,7354471386073795298
632,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,7,13,12140277000,1734.3252857142857,0.1475,2049.4659,7.0,7,7,7354471386073795298
633,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,9,18,1942500,0.21583333333333335,0.1126,0.3562,7.0,7,7,2040332597614477246
633,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,9,18,14132405100,1570.2672333333333,0.1228,2026.6952,7.0,7,7,2040332597614477246
634,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,8,16,1891600,0.23645,0.1404,0.3138,7.0,7,7,2138195268949962970
634,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,8,16,14117099700,1764.6374625,0.1867,2040.3451,7.0,7,7,2138195268949962970
635,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,1,win,8,15,1781900,0.2227375,0.1386,0.3181,7.0,7,7,4375351015484917140
635,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,-1,loss,7,15,12214990400,1744.9986285714285,1.4824,2057.0519,7.0,7,7,4375351015484917140
636,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,508400,0.16946666666666665,0.092,0.2154,7.0,7,7,8338796704282883891
636,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6121184900,1530.296225,0.1019,2058.3389,7.0,7,7,8338796704282883891
637,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,14,28,3712300,0.26516428571428574,0.1357,0.3798,6.857142857142857,6,7,7354352711242980987
637,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,14,28,24323784000,1737.413142857143,0.2373,2047.9572,6.785714285714286,6,7,7354352711242980987
638,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,15,30,4078900,0.2719266666666667,0.1126,0.3791,6.466666666666667,5,7,4000445072336658216
638,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,15,30,26260630800,1750.70872,0.2172,2053.1112,6.4,5,7,4000445072336658216
639,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,9,18,2158200,0.2398,0.1526,0.3167,7.0,7,7,6264036843772357971
639,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,9,18,16204217500,1800.4686111111112,0.2175,2049.7755,7.0,7,7,6264036843772357971
640,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,9,18,2076900,0.23076666666666665,0.1202,0.309,7.0,7,7,5728247014404880043
640,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,9,18,16150413600,1794.4904,0.2173,2037.2603,7.0,7,7,5728247014404880043
641,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,14,28,3631300,0.2593785714285714,0.1265,0.4047,6.428571428571429,3,7,8814530363912480755
641,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,14,28,26309545400,1879.2532428571428,0.1579,2048.781,6.214285714285714,3,7,8814530363912480755
642,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,1,win,7,14,1253200,0.17902857142857143,0.1072,0.2549,7.0,7,7,6458585151793841364
642,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,-1,loss,7,14,12145884100,1735.1263,1.0497,2045.8335,7.0,7,7,6458585151793841364
643,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,7,15,1407500,0.20107142857142857,0.0938,0.2985,7.0,7,7,5545146999919515637
643,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,8,15,14196945100,1774.6181375,0.1585,2049.5184,7.0,7,7,5545146999919515637
644,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,10,21,2578300,0.25783,0.1169,0.376,6.8,6,7,3453105541932601305
644,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,11,21,20187477300,1835.225209090909,0.209,2059.8566,6.7272727272727275,6,7,3453105541932601305
645,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,9,18,2177900,0.24198888888888886,0.1373,0.3218,7.0,7,7,7300203583139806634
645,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,9,18,16249330000,1805.4811111111112,0.2041,2052.9806,7.0,7,7,7300203583139806634
646,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,11,22,2435300,0.22139090909090908,0.1093,0.3201,7.0,7,7,1996862389736672289
646,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,11,22,14172978100,1288.4525545454544,0.1311,2051.7057,7.0,7,7,1996862389736672289
647,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,6,13,1430800,0.23846666666666666,0.096,0.35,7.0,7,7,5782169210572520167
647,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,7,13,12166417500,1738.059642857143,0.1613,2044.4563,7.0,7,7,5782169210572520167
648,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,13,27,3195200,0.24578461538461538,0.0961,0.3494,6.230769230769231,4,7,3335973846085469877
648,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,14,27,24249940200,1732.1385857142857,0.1844,2059.2736,6.142857142857143,4,7,3335973846085469877
649,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,1,-1,loss,9,18,2132500,0.23694444444444443,0.1479,0.313,7.0,7,7,9070672702559259640
649,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,0,1,win,9,18,16200599600,1800.0666222222223,0.1726,2053.1022,7.0,7,7,9070672702559259640
650,RandomBeater1_vs_RandomBeaterPro,RandomBeater1,RandomBeaterPro,0,-1,loss,3,7,517100,0.17236666666666667,0.0898,0.224,7.0,7,7,8858766769335435880
650,RandomBeater1_vs_RandomBeaterPro,RandomBeaterPro,RandomBeater1,1,1,win,4,7,6122175300,1530.543825,0.1386,2049.5832,7.0,7,7,8858766769335435880
